,Name,Direction,FarEndPoint,StartPoint,EndPoint,EstTime,time
4172,CTE,1,SLE/CTE INTERCHANGE,AMK AVE 5,YIO CHU KANG,1,"01/28/2021, 21:30:24"
4173,CTE,1,SLE/CTE INTERCHANGE,YIO CHU KANG,SLE/CTE INTERCHANGE,1,"01/28/2021, 21:30:24"
4174,CTE,2,CITY,SLE/CTE INTERCHANGE,AMK AVE 5,2,"01/28/2021, 21:30:24"
4175,CTE,2,CITY,AMK AVE 5,AMK AVE 3,1,"01/28/2021, 21:30:24"
4176,CTE,2,CITY,AMK AVE 3,AMK AVE 1,1,"01/28/2021, 21:30:24"
4177,CTE,2,CITY,AMK AVE 1,BRADDELL RD,2,"01/28/2021, 21:30:24"
4178,CTE,2,CITY,BRADDELL RD,CTE/PIE INTERCHANGE,1,"01/28/2021, 21:30:24"
4179,CTE,2,CITY,CTE/PIE INTERCHANGE,MOULMEIN RD,2,"01/28/2021, 21:30:24"
4180,CTE,2,CITY,MOULMEIN RD,BUKIT TIMAH RD,1,"01/28/2021, 21:30:24"
4181,CTE,2,CITY,BUKIT TIMAH RD,CAIRNHILL CIRCLE,1,"01/28/2021, 21:30:24"
4182,CTE,2,CITY,CAIRNHILL CIRCLE,ORCHARD RD,1,"01/28/2021, 21:30:24"
4183,CTE,2,CITY,ORCHARD RD,HAVELOCK RD,2,"01/28/2021, 21:30:24"
4184,CTE,2,CITY,HAVELOCK RD,OUTRAM RD,1,"01/28/2021, 21:30:24"
4185,CTE,2,CITY,OUTRAM RD,AYE/CTE INTERCHANGE,1,"01/28/2021, 21:30:24"
4186,ECP,1,CITY,CHANGI AIRPORT,ECP/PIE INTERCHANGE,1,"01/28/2021, 21:30:24"
4187,ECP,1,CITY,ECP/PIE INTERCHANGE,XILIN AVE,2,"01/28/2021, 21:30:24"
4188,ECP,1,CITY,XILIN AVE,ECP SERVICE RD,1,"01/28/2021, 21:30:24"
4189,ECP,1,CITY,ECP SERVICE RD,BEDOK RD,3,"01/28/2021, 21:30:24"
4190,ECP,1,CITY,BEDOK RD,MARINE PARADE,2,"01/28/2021, 21:30:24"
4191,ECP,1,CITY,MARINE PARADE,FORT RD,3,"01/28/2021, 21:30:24"
4192,ECP,1,CITY,FORT RD,ROCHOR RD,3,"01/28/2021, 21:30:24"
4193,ECP,2,CHANGI AIRPORT,ROCHOR RD,FORT RD,3,"01/28/2021, 21:30:24"
4194,ECP,2,CHANGI AIRPORT,FORT RD,TANJONG KATONG ROAD,1,"01/28/2021, 21:30:24"
4195,ECP,2,CHANGI AIRPORT,TANJONG KATONG ROAD,MARINE PARADE,1,"01/28/2021, 21:30:24"
4196,ECP,2,CHANGI AIRPORT,MARINE PARADE,MARINE VISTA,1,"01/28/2021, 21:30:24"
4197,ECP,2,CHANGI AIRPORT,MARINE VISTA,SIGLAP RD,1,"01/28/2021, 21:30:24"
4198,ECP,2,CHANGI AIRPORT,SIGLAP RD,BEDOK RD,1,"01/28/2021, 21:30:24"
4199,ECP,2,CHANGI AIRPORT,BEDOK RD,ECP SERVICE RD,0,"01/28/2021, 21:30:24"
4200,ECP,2,CHANGI AIRPORT,ECP SERVICE RD,BAYSHORE RD,1,"01/28/2021, 21:30:24"
4201,ECP,2,CHANGI AIRPORT,BAYSHORE RD,XILIN AVE,3,"01/28/2021, 21:30:24"
4202,ECP,2,CHANGI AIRPORT,XILIN AVE,CHANGI AIRPORT,2,"01/28/2021, 21:30:24"
4203,KJE,1,PIE,BKE/KJE INTERCHANGE,WOODLANDS RD,2,"01/28/2021, 21:30:24"
4204,KJE,1,PIE,WOODLANDS RD,CHOA CHU KANG WAY,1,"01/28/2021, 21:30:24"
4205,KJE,1,PIE,CHOA CHU KANG WAY,SUNGEI TENGAH,1,"01/28/2021, 21:30:24"
4206,KJE,1,PIE,SUNGEI TENGAH,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),4,"01/28/2021, 21:30:24"
4207,KJE,2,BKE,KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER),SUNGEI TENGAH,3,"01/28/2021, 21:30:24"
4208,KJE,2,BKE,SUNGEI TENGAH,CHOA CHU KANG WAY,2,"01/28/2021, 21:30:24"
4209,KJE,2,BKE,CHOA CHU KANG WAY,WOODLANDS RD,1,"01/28/2021, 21:30:24"
4210,KJE,2,BKE,WOODLANDS RD,BKE/KJE INTERCHANGE,3,"01/28/2021, 21:30:24"
4211,PIE,1,UPPER JURONG RD,PIE/ECP INTERCHANGE,CHANGI SOUTH,1,"01/28/2021, 21:30:24"
4212,PIE,1,UPPER JURONG RD,CHANGI SOUTH,PIE/TPE INTERCHANGE,1,"01/28/2021, 21:30:24"
4213,PIE,1,UPPER JURONG RD,PIE/TPE INTERCHANGE,SIMEI,1,"01/28/2021, 21:30:24"
4214,PIE,1,UPPER JURONG RD,SIMEI,TAMPINES TOWN,1,"01/28/2021, 21:30:24"
4215,PIE,1,UPPER JURONG RD,TAMPINES TOWN,TAMPINES AVE 5,1,"01/28/2021, 21:30:24"
4216,PIE,1,UPPER JURONG RD,TAMPINES AVE 5,JALAN EUNOS,4,"01/28/2021, 21:30:24"
4217,PIE,1,UPPER JURONG RD,JALAN EUNOS,PAYA LEBAR WAY,2,"01/28/2021, 21:30:24"
4218,PIE,1,UPPER JURONG RD,PAYA LEBAR WAY,BENDEMEER EXIT,2,"01/28/2021, 21:30:24"
4219,PIE,1,UPPER JURONG RD,BENDEMEER EXIT,PIE/CTE (CITY) INTERCHANGE,1,"01/28/2021, 21:30:24"
4220,PIE,1,UPPER JURONG RD,PIE/CTE (CITY) INTERCHANGE,PIE/CTE (SLE) INTERCHANGE,1,"01/28/2021, 21:30:24"
4221,PIE,1,UPPER JURONG RD,PIE/CTE (SLE) INTERCHANGE,KIM KEAT LINK,1,"01/28/2021, 21:30:24"
4222,PIE,1,UPPER JURONG RD,KIM KEAT LINK,THOMSON RD,1,"01/28/2021, 21:30:24"
4223,PIE,1,UPPER JURONG RD,THOMSON RD,WHITLEY RD,1,"01/28/2021, 21:30:24"
4224,PIE,1,UPPER JURONG RD,WHITLEY RD,ADAM RD,2,"01/28/2021, 21:30:24"
4225,PIE,1,UPPER JURONG RD,ADAM RD,ENG NEO AVE,2,"01/28/2021, 21:30:24"
4226,PIE,1,UPPER JURONG RD,ENG NEO AVE,PIE/BKE INTERCHANGE,2,"01/28/2021, 21:30:24"
4227,PIE,1,UPPER JURONG RD,PIE/BKE INTERCHANGE,CLEMENTI RD,2,"01/28/2021, 21:30:24"
4228,PIE,1,UPPER JURONG RD,CLEMENTI RD,CLEMENTI AVE 6,2,"01/28/2021, 21:30:24"
4229,PIE,1,UPPER JURONG RD,CLEMENTI AVE 6,BUKIT BATOK EAST AVE 3,0,"01/28/2021, 21:30:24"
4230,PIE,1,UPPER JURONG RD,BUKIT BATOK EAST AVE 3,JURONG TOWN HALL RD,3,"01/28/2021, 21:30:24"
4231,PIE,1,UPPER JURONG RD,JURONG TOWN HALL RD,JURONG EAST AVE 1,1,"01/28/2021, 21:30:24"
4232,PIE,1,UPPER JURONG RD,JURONG EAST AVE 1,JURONG WEST AVE 2,1,"01/28/2021, 21:30:24"
4233,PIE,1,UPPER JURONG RD,JURONG WEST AVE 2,PIE/KJE INTERCHANGE,1,"01/28/2021, 21:30:24"
4234,PIE,1,UPPER JURONG RD,PIE/KJE INTERCHANGE,JALAN BAHAR,2,"01/28/2021, 21:30:24"
4235,PIE,1,UPPER JURONG RD,JALAN BAHAR,PIONEER RD NORTH,1,"01/28/2021, 21:30:24"
4236,PIE,1,UPPER JURONG RD,PIONEER RD NORTH,UPPER JURONG RD,3,"01/28/2021, 21:30:24"
4237,PIE,2,CHANGI AIRPORT,UPPER JURONG RD,PIONEER RD NORTH,2,"01/28/2021, 21:30:24"
4238,PIE,2,CHANGI AIRPORT,PIONEER RD NORTH,JALAN BAHAR,1,"01/28/2021, 21:30:24"
4239,PIE,2,CHANGI AIRPORT,JALAN BAHAR,PIE/KJE INTERCHANGE,1,"01/28/2021, 21:30:24"
4240,PIE,2,CHANGI AIRPORT,PIE/KJE INTERCHANGE,JURONG RD,2,"01/28/2021, 21:30:24"
4241,PIE,2,CHANGI AIRPORT,JURONG RD,JURONG TOWN HALL RD,3,"01/28/2021, 21:30:24"
4242,PIE,2,CHANGI AIRPORT,JURONG TOWN HALL RD,BUKIT BATOK EAST AVE 3,2,"01/28/2021, 21:30:24"
4243,PIE,2,CHANGI AIRPORT,BUKIT BATOK EAST AVE 3,CLEMENTI AVE 6,1,"01/28/2021, 21:30:24"
4244,PIE,2,CHANGI AIRPORT,CLEMENTI AVE 6,BUKIT TIMAH RD,2,"01/28/2021, 21:30:24"
4245,PIE,2,CHANGI AIRPORT,BUKIT TIMAH RD,PIE/BKE INTERCHANGE,2,"01/28/2021, 21:30:24"
4246,PIE,2,CHANGI AIRPORT,PIE/BKE INTERCHANGE,ENG NEO AVE,2,"01/28/2021, 21:30:24"
4247,PIE,2,CHANGI AIRPORT,ENG NEO AVE,LORNIE RD,2,"01/28/2021, 21:30:24"
4248,PIE,2,CHANGI AIRPORT,LORNIE RD,WHITLEY RD,1,"01/28/2021, 21:30:24"
4249,PIE,2,CHANGI AIRPORT,WHITLEY RD,THOMSON RD,1,"01/28/2021, 21:30:24"
4250,PIE,2,CHANGI AIRPORT,THOMSON RD,KIM KEAT LINK,2,"01/28/2021, 21:30:24"
4251,PIE,2,CHANGI AIRPORT,KIM KEAT LINK,PIE/CTE INTERCHANGE,1,"01/28/2021, 21:30:24"
4252,PIE,2,CHANGI AIRPORT,PIE/CTE INTERCHANGE,KALLANG WAY,2,"01/28/2021, 21:30:24"
4253,PIE,2,CHANGI AIRPORT,KALLANG WAY,PAYA LEBAR WAY,2,"01/28/2021, 21:30:24"
4254,PIE,2,CHANGI AIRPORT,PAYA LEBAR WAY,JALAN EUNOS,2,"01/28/2021, 21:30:24"
4255,PIE,2,CHANGI AIRPORT,JALAN EUNOS,BEDOK RESERVOIR RD,2,"01/28/2021, 21:30:24"
4256,PIE,2,CHANGI AIRPORT,BEDOK RESERVOIR RD,BEDOK NORTH RD,0,"01/28/2021, 21:30:24"
4257,PIE,2,CHANGI AIRPORT,BEDOK NORTH RD,TAMPINES AVE 5,3,"01/28/2021, 21:30:24"
4258,PIE,2,CHANGI AIRPORT,TAMPINES AVE 5,SIMEI AVE,0,"01/28/2021, 21:30:24"
4259,PIE,2,CHANGI AIRPORT,SIMEI AVE,TAMPINES ST 31,1,"01/28/2021, 21:30:24"
4260,PIE,2,CHANGI AIRPORT,TAMPINES ST 31,PIE/TPE INTERCHANGE,1,"01/28/2021, 21:30:24"
4261,PIE,2,CHANGI AIRPORT,PIE/TPE INTERCHANGE,PIE/ECP INTERCHANGE,2,"01/28/2021, 21:30:24"
4262,SLE,1,BKE,CTE/SLE INTERCHANGE,YISHUN,3,"01/28/2021, 21:30:24"
4263,SLE,1,BKE,YISHUN,UPPER THOMSON,2,"01/28/2021, 21:30:24"
4264,SLE,1,BKE,UPPER THOMSON,MANDIA RD,3,"01/28/2021, 21:30:24"
4265,SLE,1,BKE,MANDIA RD,WOODLANDS AVE 12,1,"01/28/2021, 21:30:24"
4266,SLE,1,BKE,WOODLANDS AVE 12,WOODLANDS AVE 2,2,"01/28/2021, 21:30:24"
4267,SLE,1,BKE,WOODLANDS AVE 2,BKE/SLE INTERCHANGE,1,"01/28/2021, 21:30:24"
4268,SLE,2,CTE,BKE/SLE INTERCHANGE,WOODLANDS AVE 2,1,"01/28/2021, 21:30:24"
4269,SLE,2,CTE,WOODLANDS AVE 2,WOODLANDS AVE 12,1,"01/28/2021, 21:30:24"
4270,SLE,2,CTE,WOODLANDS AVE 12,MANDAI RD,2,"01/28/2021, 21:30:24"
4271,SLE,2,CTE,MANDAI RD,UPPER THOMSON,2,"01/28/2021, 21:30:24"
4272,SLE,2,CTE,UPPER THOMSON,LENTOR AVE,2,"01/28/2021, 21:30:24"
4273,SLE,2,CTE,LENTOR AVE,TPE/PIE INTERCHANGE,2,"01/28/2021, 21:30:24"
4274,SLE,2,CTE,TPE/PIE INTERCHANGE,YIO CHU KANG,1,"01/28/2021, 21:30:24"
4275,SLE,2,CTE,YIO CHU KANG,CTE/SLE INTERCHANGE,1,"01/28/2021, 21:30:24"
4276,TPE,1,CTE/SLE,PIE/TPE INTERCHANGE,TAMPINES AVE 7,1,"01/28/2021, 21:30:24"
4277,TPE,1,CTE/SLE,TAMPINES AVE 7,TAMPINES AVE 12,2,"01/28/2021, 21:30:24"
4278,TPE,1,CTE/SLE,TAMPINES AVE 12,PASIR RIS DRIVE 8,0,"01/28/2021, 21:30:24"
4279,TPE,1,CTE/SLE,PASIR RIS DRIVE 8,TAMPINES ROAD,1,"01/28/2021, 21:30:24"
4280,TPE,1,CTE/SLE,TAMPINES ROAD,TAMPINES AVE 10,1,"01/28/2021, 21:30:24"
4281,TPE,1,CTE/SLE,TAMPINES AVE 10,LOR HALUS,2,"01/28/2021, 21:30:24"
4282,TPE,1,CTE/SLE,LOR HALUS,PUNGGOL RD,2,"01/28/2021, 21:30:24"
4283,TPE,1,CTE/SLE,PUNGGOL RD,SENGKANG EXIT,1,"01/28/2021, 21:30:24"
4284,TPE,1,CTE/SLE,SENGKANG EXIT,JALAN KAYU,3,"01/28/2021, 21:30:24"
4285,TPE,1,CTE/SLE,JALAN KAYU,SLE/CTE/TPE INTERCHANGE,2,"01/28/2021, 21:30:24"
4286,TPE,2,PIE,SLE/CTE/TPE INTERCHANGE,JALAN KAYU,1,"01/28/2021, 21:30:24"
4287,TPE,2,PIE,JALAN KAYU,SENGKANG EXIT,3,"01/28/2021, 21:30:24"
4288,TPE,2,PIE,SENGKANG EXIT,PUNGGOL RD,1,"01/28/2021, 21:30:24"
4289,TPE,2,PIE,PUNGGOL RD,LOR HARUS,2,"01/28/2021, 21:30:24"
4290,TPE,2,PIE,LOR HARUS,PASIR RIS DRIVE 12,2,"01/28/2021, 21:30:24"
4291,TPE,2,PIE,PASIR RIS DRIVE 12,ELIAS ROAD,1,"01/28/2021, 21:30:24"
4292,TPE,2,PIE,ELIAS ROAD,PASIR RIS DRIVE 8,1,"01/28/2021, 21:30:24"
4293,TPE,2,PIE,PASIR RIS DRIVE 8,TAMPINES AVE 7,2,"01/28/2021, 21:30:24"
4294,TPE,2,PIE,TAMPINES AVE 7,LOYANG AVE,1,"01/28/2021, 21:30:24"
4295,TPE,2,PIE,LOYANG AVE,PIE/TPE INTERCHANGE,1,"01/28/2021, 21:30:24"
4296,AYE,1,TUAS CHECKPOINT,AYE/MCE INTERCHANGE,TELOK BLANGAH RD,2,"01/28/2021, 22:00:25"
4297,AYE,1,TUAS CHECKPOINT,TELOK BLANGAH RD,LOWER DELTA RD,1,"01/28/2021, 22:00:25"
4298,AYE,1,TUAS CHECKPOINT,LOWER DELTA RD,NORMANTON PARK,3,"01/28/2021, 22:00:25"
4299,AYE,1,TUAS CHECKPOINT,NORMANTON PARK,NORTH BUONA VISTA RD,1,"01/28/2021, 22:00:25"
4300,AYE,1,TUAS CHECKPOINT,NORTH BUONA VISTA RD,CLEMENTI RD,1,"01/28/2021, 22:00:25"
4301,AYE,1,TUAS CHECKPOINT,CLEMENTI RD,WEST COAST RD,1,"01/28/2021, 22:00:25"
4302,AYE,1,TUAS CHECKPOINT,WEST COAST RD,CLEMENTI AVE 6,1,"01/28/2021, 22:00:25"
4303,AYE,1,TUAS CHECKPOINT,CLEMENTI AVE 6,JURONG TOWN HALL RD,2,"01/28/2021, 22:00:25"
4304,AYE,1,TUAS CHECKPOINT,JURONG TOWN HALL RD,PENJURU RD,1,"01/28/2021, 22:00:25"
4305,AYE,1,TUAS CHECKPOINT,PENJURU RD,JURONG PORT RD,2,"01/28/2021, 22:00:25"
4306,AYE,1,TUAS CHECKPOINT,JURONG PORT RD,JURONG PIER RD,1,"01/28/2021, 22:00:25"
4307,AYE,1,TUAS CHECKPOINT,JURONG PIER RD,PIONEER CIRCUS,2,"01/28/2021, 22:00:25"
4308,AYE,1,TUAS CHECKPOINT,PIONEER CIRCUS,BENOI RD,2,"01/28/2021, 22:00:25"
4309,AYE,1,TUAS CHECKPOINT,BENOI RD,AYE/PIE INTERCHANGE,2,"01/28/2021, 22:00:25"
4310,AYE,1,TUAS CHECKPOINT,AYE/PIE INTERCHANGE,TUAS WEST RD,2,"01/28/2021, 22:00:25"
4311,AYE,1,TUAS CHECKPOINT,TUAS WEST RD,TUAS WEST DRIVE,2,"01/28/2021, 22:00:25"
4312,AYE,1,TUAS CHECKPOINT,TUAS WEST DRIVE,TUAS CHECKPOINT,1,"01/28/2021, 22:00:25"
4313,AYE,2,CITY,TUAS CHECKPOINT,TUAS WEST RD,1,"01/28/2021, 22:00:25"
4314,AYE,2,CITY,TUAS WEST RD,AYE/PIE INTERCHANGE,2,"01/28/2021, 22:00:25"
4315,AYE,2,CITY,AYE/PIE INTERCHANGE,BENOI RD,2,"01/28/2021, 22:00:25"
4316,AYE,2,CITY,BENOI RD,PIONEER CIRCUS,2,"01/28/2021, 22:00:25"
